mandate_id,payer_id,attempt_number,attempt_date,day_of_month,day_of_week,hour_of_day,is_salary_window,bank_name,payer_historical_success_rate,payer_tenure_months,subscription_amount,amount_tier,prior_failure_reason,outcome_success
mandate_00395,payer_00395,1,2025-05-28,28,2,6,True,Bank D (Tier2),0.892,36,199.0,low,,True
mandate_00396,payer_00396,1,2026-06-07,7,6,9,False,Bank E (Tier2),0.789,16,4999.0,high,,True
mandate_00397,payer_00397,1,2025-04-08,8,1,7,False,Bank F (Tier2),0.862,6,1499.0,medium,,True
mandate_00398,payer_00398,1,2025-06-24,24,1,13,False,Bank G (Tier3),0.91,15,2499.0,high,,True
mandate_00399,payer_00399,1,2025-03-19,19,2,22,False,Bank A (Tier1),0.408,27,1499.0,medium,,True
mandate_00400,payer_00400,1,2026-05-19,19,1,14,False,Bank D (Tier2),0.397,23,299.0,low,,True
mandate_00401,payer_00401,1,2025-11-09,9,6,21,False,Bank C (Tier1),0.874,35,199.0,low,,False
mandate_00401,payer_00401,2,2025-11-13,13,3,14,False,Bank F (Tier2),0.874,35,499.0,low,insufficient_funds,True
mandate_00402,payer_00402,1,2025-06-20,20,4,10,False,Bank G (Tier3),0.16,22,499.0,low,,True
mandate_00403,payer_00403,1,2025-10-29,29,2,16,True,Bank B (Tier1),0.27,2,299.0,low,,True
mandate_00404,payer_00404,1,2025-10-04,4,5,8,False,Bank C (Tier1),0.698,7,199.0,low,,False
mandate_00404,payer_00404,2,2025-10-07,7,1,7,False,Bank E (Tier2),0.698,7,199.0,low,technical_decline,True
mandate_00405,payer_00405,1,2025-09-13,13,5,9,False,Bank B (Tier1),0.931,11,999.0,medium,,True
mandate_00406,payer_00406,1,2025-06-06,6,4,13,False,Bank D (Tier2),0.627,33,299.0,low,,False
mandate_00406,payer_00406,2,2025-06-10,10,1,22,False,Bank B (Tier1),0.627,33,199.0,low,technical_decline,True
mandate_00407,payer_00407,1,2026-03-21,21,5,13,False,Bank C (Tier1),0.563,21,999.0,medium,,True
mandate_00408,payer_00408,1,2026-04-04,4,5,6,False,Bank C (Tier1),0.477,7,2499.0,high,,False
mandate_00408,payer_00408,2,2026-04-07,7,1,15,False,Bank E (Tier2),0.477,7,1499.0,medium,account_frozen,True
mandate_00409,payer_00409,1,2025-06-08,8,6,10,False,Bank D (Tier2),0.613,24,4999.0,high,,False
mandate_00409,payer_00409,2,2025-06-10,10,1,20,False,Bank G (Tier3),0.613,24,1499.0,medium,insufficient_funds,False
mandate_00409,payer_00409,3,2025-06-12,12,3,12,False,Bank H (Tier3),0.613,24,299.0,low,technical_decline,True
mandate_00410,payer_00410,1,2026-02-17,17,1,20,False,Bank F (Tier2),0.867,30,299.0,low,,False
mandate_00410,payer_00410,2,2026-02-18,18,2,14,False,Bank A (Tier1),0.867,30,1499.0,medium,insufficient_funds,True
mandate_00411,payer_00411,1,2025-02-28,28,4,9,True,Bank F (Tier2),0.626,4,4999.0,high,,False
mandate_00411,payer_00411,2,2025-03-05,5,2,18,False,Bank C (Tier1),0.626,4,4999.0,high,bank_server_error,False
mandate_00411,payer_00411,3,2025-03-06,6,3,21,False,Bank D (Tier2),0.626,4,499.0,low,bank_server_error,False
mandate_00411,payer_00411,4,2025-03-10,10,0,15,False,Bank A (Tier1),0.626,4,4999.0,high,insufficient_funds,False
mandate_00412,payer_00412,1,2025-11-10,10,0,15,False,Bank D (Tier2),0.944,32,4999.0,high,,False
mandate_00412,payer_00412,2,2025-11-13,13,3,7,False,Bank E (Tier2),0.944,32,999.0,medium,limit_exceeded,True
mandate_00413,payer_00413,1,2025-02-01,1,5,18,True,Bank A (Tier1),0.384,12,999.0,medium,,True
mandate_00414,payer_00414,1,2026-04-21,21,1,7,False,Bank D (Tier2),0.805,33,299.0,low,,True
mandate_00415,payer_00415,1,2026-04-02,2,3,16,True,Bank C (Tier1),0.766,25,999.0,medium,,True
mandate_00416,payer_00416,1,2025-07-06,6,6,7,False,Bank G (Tier3),0.832,11,2499.0,high,,True
mandate_00417,payer_00417,1,2025-02-02,2,6,7,True,Bank D (Tier2),0.862,25,299.0,low,,True
mandate_00418,payer_00418,1,2025-02-28,28,4,9,True,Bank A (Tier1),0.332,28,1499.0,medium,,True
mandate_00419,payer_00419,1,2025-11-04,4,1,16,False,Bank C (Tier1),0.8,35,299.0,low,,True
mandate_00420,payer_00420,1,2026-06-26,26,4,22,False,Bank B (Tier1),0.82,26,999.0,medium,,True
mandate_00421,payer_00421,1,2026-04-28,28,1,9,True,Bank C (Tier1),0.599,36,4999.0,high,,False
mandate_00421,payer_00421,2,2026-05-02,2,5,14,True,Bank D (Tier2),0.599,36,2499.0,high,insufficient_funds,True
mandate_00422,payer_00422,1,2025-01-09,9,3,10,False,Bank F (Tier2),0.649,26,4999.0,high,,False
mandate_00422,payer_00422,2,2025-01-14,14,1,17,False,Bank G (Tier3),0.649,26,1499.0,medium,technical_decline,False
mandate_00422,payer_00422,3,2025-01-16,16,3,15,False,Bank B (Tier1),0.649,26,4999.0,high,technical_decline,True
mandate_00423,payer_00423,1,2025-10-14,14,1,18,False,Bank B (Tier1),0.631,32,499.0,low,,True
mandate_00424,payer_00424,1,2025-11-15,15,5,19,False,Bank B (Tier1),0.397,12,4999.0,high,,False
mandate_00424,payer_00424,2,2025-11-17,17,0,8,False,Bank G (Tier3),0.397,12,999.0,medium,technical_decline,True
mandate_00425,payer_00425,1,2026-02-14,14,5,6,False,Bank G (Tier3),0.56,12,1499.0,medium,,True
mandate_00426,payer_00426,1,2026-06-08,8,0,7,False,Bank E (Tier2),0.746,30,2499.0,high,,False
mandate_00426,payer_00426,2,2026-06-11,11,3,19,False,Bank E (Tier2),0.746,30,999.0,medium,account_frozen,False
mandate_00426,payer_00426,3,2026-06-15,15,0,14,False,Bank B (Tier1),0.746,30,199.0,low,insufficient_funds,True
mandate_00427,payer_00427,1,2026-03-28,28,5,7,True,Bank G (Tier3),0.204,9,499.0,low,,False
mandate_00427,payer_00427,2,2026-04-01,1,2,22,True,Bank F (Tier2),0.204,9,4999.0,high,insufficient_funds,True
mandate_00428,payer_00428,1,2025-06-26,26,3,17,False,Bank H (Tier3),0.28,1,199.0,low,,True
mandate_00429,payer_00429,1,2026-05-11,11,0,7,False,Bank F (Tier2),0.795,27,1499.0,medium,,False
mandate_00429,payer_00429,2,2026-05-16,16,5,21,False,Bank G (Tier3),0.795,27,499.0,low,insufficient_funds,True
mandate_00430,payer_00430,1,2026-05-26,26,1,6,False,Bank H (Tier3),0.565,26,4999.0,high,,False
mandate_00430,payer_00430,2,2026-05-31,31,6,7,True,Bank G (Tier3),0.565,26,299.0,low,bank_server_error,True
mandate_00431,payer_00431,1,2025-08-24,24,6,17,False,Bank A (Tier1),0.812,9,299.0,low,,True
mandate_00432,payer_00432,1,2025-02-13,13,3,13,False,Bank D (Tier2),0.695,14,1499.0,medium,,True
mandate_00433,payer_00433,1,2026-03-31,31,1,8,True,Bank G (Tier3),0.413,15,2499.0,high,,False
mandate_00433,payer_00433,2,2026-04-05,5,6,18,False,Bank A (Tier1),0.413,15,1499.0,medium,insufficient_funds,False
mandate_00433,payer_00433,3,2026-04-07,7,1,9,False,Bank H (Tier3),0.413,15,4999.0,high,limit_exceeded,False
mandate_00433,payer_00433,4,2026-04-10,10,4,19,False,Bank G (Tier3),0.413,15,4999.0,high,technical_decline,False
mandate_00434,payer_00434,1,2026-01-13,13,1,7,False,Bank A (Tier1),0.693,14,299.0,low,,True
mandate_00435,payer_00435,1,2025-11-27,27,3,15,False,Bank F (Tier2),0.695,1,4999.0,high,,False
mandate_00435,payer_00435,2,2025-11-29,29,5,14,True,Bank E (Tier2),0.695,1,1499.0,medium,technical_decline,False
mandate_00435,payer_00435,3,2025-12-01,1,0,19,True,Bank G (Tier3),0.695,1,199.0,low,limit_exceeded,False
mandate_00435,payer_00435,4,2025-12-04,4,3,19,False,Bank D (Tier2),0.695,1,1499.0,medium,insufficient_funds,True
mandate_00436,payer_00436,1,2025-06-21,21,5,11,False,Bank F (Tier2),0.689,26,499.0,low,,True
mandate_00437,payer_00437,1,2026-04-07,7,1,17,False,Bank B (Tier1),0.641,28,999.0,medium,,True
mandate_00438,payer_00438,1,2025-08-02,2,5,19,True,Bank C (Tier1),0.932,35,1499.0,medium,,True
mandate_00439,payer_00439,1,2025-07-01,1,1,14,True,Bank G (Tier3),0.491,6,4999.0,high,,True
mandate_00440,payer_00440,1,2026-05-28,28,3,16,True,Bank B (Tier1),0.285,23,499.0,low,,False
mandate_00440,payer_00440,2,2026-05-31,31,6,7,True,Bank B (Tier1),0.285,23,1499.0,medium,technical_decline,False
mandate_00440,payer_00440,3,2026-06-01,1,0,13,True,Bank B (Tier1),0.285,23,199.0,low,bank_server_error,True
mandate_00441,payer_00441,1,2025-01-24,24,4,10,False,Bank E (Tier2),0.556,3,4999.0,high,,True
mandate_00442,payer_00442,1,2026-01-14,14,2,15,False,Bank F (Tier2),0.16,9,2499.0,high,,False
mandate_00442,payer_00442,2,2026-01-16,16,4,16,False,Bank B (Tier1),0.16,9,1499.0,medium,insufficient_funds,True
mandate_00443,payer_00443,1,2025-02-11,11,1,15,False,Bank D (Tier2),0.365,24,299.0,low,,False
mandate_00443,payer_00443,2,2025-02-15,15,5,9,False,Bank C (Tier1),0.365,24,299.0,low,bank_server_error,False
mandate_00443,payer_00443,3,2025-02-17,17,0,14,False,Bank B (Tier1),0.365,24,199.0,low,technical_decline,True
mandate_00444,payer_00444,1,2025-03-28,28,4,14,True,Bank E (Tier2),0.551,19,499.0,low,,True
mandate_00445,payer_00445,1,2025-06-12,12,3,13,False,Bank G (Tier3),0.568,20,199.0,low,,False
mandate_00445,payer_00445,2,2025-06-15,15,6,19,False,Bank A (Tier1),0.568,20,2499.0,high,bank_server_error,False
mandate_00445,payer_00445,3,2025-06-16,16,0,19,False,Bank C (Tier1),0.568,20,1499.0,medium,bank_server_error,True
mandate_00446,payer_00446,1,2025-03-14,14,4,10,False,Bank B (Tier1),0.293,1,1499.0,medium,,False
mandate_00446,payer_00446,2,2025-03-18,18,1,15,False,Bank C (Tier1),0.293,1,4999.0,high,insufficient_funds,False
mandate_00446,payer_00446,3,2025-03-21,21,4,8,False,Bank E (Tier2),0.293,1,999.0,medium,technical_decline,False
mandate_00446,payer_00446,4,2025-03-23,23,6,16,False,Bank H (Tier3),0.293,1,199.0,low,insufficient_funds,False
mandate_00447,payer_00447,1,2025-05-05,5,0,15,False,Bank B (Tier1),0.849,36,999.0,medium,,False
mandate_00447,payer_00447,2,2025-05-07,7,2,8,False,Bank E (Tier2),0.849,36,2499.0,high,insufficient_funds,True
mandate_00448,payer_00448,1,2025-04-02,2,2,15,True,Bank F (Tier2),0.413,12,199.0,low,,True
mandate_00449,payer_00449,1,2025-07-21,21,0,6,False,Bank D (Tier2),0.61,12,2499.0,high,,False
mandate_00449,payer_00449,2,2025-07-22,22,1,11,False,Bank F (Tier2),0.61,12,199.0,low,bank_server_error,True
mandate_00450,payer_00450,1,2025-06-18,18,2,17,False,Bank C (Tier1),0.62,28,4999.0,high,,True
mandate_00451,payer_00451,1,2025-07-10,10,3,11,False,Bank G (Tier3),0.221,13,1499.0,medium,,False
mandate_00451,payer_00451,2,2025-07-12,12,5,9,False,Bank H (Tier3),0.221,13,1499.0,medium,insufficient_funds,False
mandate_00451,payer_00451,3,2025-07-13,13,6,8,False,Bank D (Tier2),0.221,13,1499.0,medium,account_frozen,True
mandate_00452,payer_00452,1,2025-10-22,22,2,6,False,Bank C (Tier1),0.699,15,999.0,medium,,False
mandate_00452,payer_00452,2,2025-10-26,26,6,17,False,Bank F (Tier2),0.699,15,199.0,low,insufficient_funds,False
mandate_00452,payer_00452,3,2025-10-31,31,4,19,True,Bank E (Tier2),0.699,15,4999.0,high,bank_server_error,False
mandate_00452,payer_00452,4,2025-11-01,1,5,15,True,Bank E (Tier2),0.699,15,199.0,low,account_frozen,True
mandate_00453,payer_00453,1,2025-03-27,27,3,19,False,Bank G (Tier3),0.185,12,499.0,low,,False
mandate_00453,payer_00453,2,2025-04-01,1,1,15,True,Bank E (Tier2),0.185,12,199.0,low,technical_decline,True
mandate_00454,payer_00454,1,2025-03-07,7,4,22,False,Bank F (Tier2),0.308,10,1499.0,medium,,False
mandate_00454,payer_00454,2,2025-03-11,11,1,7,False,Bank G (Tier3),0.308,10,4999.0,high,technical_decline,True
mandate_00455,payer_00455,1,2026-04-21,21,1,12,False,Bank B (Tier1),0.764,6,499.0,low,,True
mandate_00456,payer_00456,1,2026-05-15,15,4,13,False,Bank G (Tier3),0.595,11,4999.0,high,,True
mandate_00457,payer_00457,1,2026-05-14,14,3,6,False,Bank D (Tier2),0.725,3,2499.0,high,,False
mandate_00457,payer_00457,2,2026-05-17,17,6,15,False,Bank C (Tier1),0.725,3,499.0,low,insufficient_funds,True
mandate_00458,payer_00458,1,2025-02-22,22,5,20,False,Bank E (Tier2),0.523,4,199.0,low,,True
mandate_00459,payer_00459,1,2026-05-27,27,2,10,False,Bank E (Tier2),0.29,2,199.0,low,,False
mandate_00459,payer_00459,2,2026-06-01,1,0,12,True,Bank B (Tier1),0.29,2,4999.0,high,bank_server_error,False
mandate_00459,payer_00459,3,2026-06-05,5,4,16,False,Bank C (Tier1),0.29,2,299.0,low,insufficient_funds,True
mandate_00460,payer_00460,1,2025-03-16,16,6,19,False,Bank B (Tier1),0.711,3,199.0,low,,True
mandate_00461,payer_00461,1,2026-05-01,1,4,7,True,Bank G (Tier3),0.481,31,199.0,low,,True
mandate_00462,payer_00462,1,2025-04-15,15,1,19,False,Bank A (Tier1),0.929,16,1499.0,medium,,True
mandate_00463,payer_00463,1,2025-01-19,19,6,6,False,Bank A (Tier1),0.804,15,2499.0,high,,True
mandate_00464,payer_00464,1,2025-03-05,5,2,7,False,Bank C (Tier1),0.722,20,999.0,medium,,True
mandate_00465,payer_00465,1,2025-10-20,20,0,15,False,Bank B (Tier1),0.6,28,999.0,medium,,True
mandate_00466,payer_00466,1,2026-04-07,7,1,8,False,Bank H (Tier3),0.869,24,199.0,low,,True
mandate_00467,payer_00467,1,2025-10-09,9,3,9,False,Bank B (Tier1),0.762,28,499.0,low,,True
mandate_00468,payer_00468,1,2026-06-04,4,3,20,False,Bank A (Tier1),0.818,2,999.0,medium,,True
mandate_00469,payer_00469,1,2025-03-14,14,4,22,False,Bank C (Tier1),0.327,30,1499.0,medium,,True
mandate_00470,payer_00470,1,2025-02-06,6,3,7,False,Bank E (Tier2),0.561,7,199.0,low,,True
mandate_00471,payer_00471,1,2025-06-10,10,1,20,False,Bank C (Tier1),0.447,17,299.0,low,,True
mandate_00472,payer_00472,1,2025-05-15,15,3,9,False,Bank D (Tier2),0.181,17,1499.0,medium,,True
mandate_00473,payer_00473,1,2025-05-26,26,0,12,False,Bank F (Tier2),0.525,7,1499.0,medium,,False
mandate_00473,payer_00473,2,2025-05-30,30,4,18,True,Bank G (Tier3),0.525,7,499.0,low,insufficient_funds,True
mandate_00474,payer_00474,1,2025-04-25,25,4,14,False,Bank D (Tier2),0.464,1,199.0,low,,False
mandate_00474,payer_00474,2,2025-04-26,26,5,11,False,Bank E (Tier2),0.464,1,4999.0,high,account_frozen,False
mandate_00474,payer_00474,3,2025-04-30,30,2,22,True,Bank D (Tier2),0.464,1,1499.0,medium,insufficient_funds,False
mandate_00474,payer_00474,4,2025-05-02,2,4,13,True,Bank C (Tier1),0.464,1,2499.0,high,limit_exceeded,False
mandate_00475,payer_00475,1,2025-07-16,16,2,13,False,Bank C (Tier1),0.48,21,4999.0,high,,False
mandate_00475,payer_00475,2,2025-07-20,20,6,7,False,Bank B (Tier1),0.48,21,1499.0,medium,bank_server_error,True
mandate_00476,payer_00476,1,2026-02-02,2,0,20,True,Bank E (Tier2),0.685,20,199.0,low,,True
mandate_00477,payer_00477,1,2026-02-25,25,2,14,False,Bank D (Tier2),0.538,2,199.0,low,,True
mandate_00478,payer_00478,1,2026-03-07,7,5,14,False,Bank D (Tier2),0.39,10,499.0,low,,True
mandate_00479,payer_00479,1,2026-04-06,6,0,7,False,Bank C (Tier1),0.565,28,1499.0,medium,,False
mandate_00479,payer_00479,2,2026-04-08,8,2,12,False,Bank F (Tier2),0.565,28,499.0,low,insufficient_funds,True
mandate_00480,payer_00480,1,2025-12-30,30,1,12,True,Bank F (Tier2),0.668,5,999.0,medium,,True
mandate_00481,payer_00481,1,2025-04-17,17,3,8,False,Bank E (Tier2),0.47,19,199.0,low,,True
mandate_00482,payer_00482,1,2025-03-26,26,2,13,False,Bank D (Tier2),0.662,14,499.0,low,,True
mandate_00483,payer_00483,1,2025-08-25,25,0,11,False,Bank B (Tier1),0.337,1,999.0,medium,,False
mandate_00483,payer_00483,2,2025-08-26,26,1,22,False,Bank E (Tier2),0.337,1,2499.0,high,limit_exceeded,True
mandate_00484,payer_00484,1,2025-12-16,16,1,7,False,Bank B (Tier1),0.953,31,999.0,medium,,False
mandate_00484,payer_00484,2,2025-12-18,18,3,9,False,Bank G (Tier3),0.953,31,499.0,low,technical_decline,True
mandate_00485,payer_00485,1,2025-04-22,22,1,17,False,Bank H (Tier3),0.524,33,4999.0,high,,True
mandate_00486,payer_00486,1,2025-02-22,22,5,17,False,Bank A (Tier1),0.98,13,4999.0,high,,True
mandate_00487,payer_00487,1,2025-01-30,30,3,19,True,Bank A (Tier1),0.707,8,299.0,low,,True
mandate_00488,payer_00488,1,2025-02-07,7,4,19,False,Bank E (Tier2),0.668,33,299.0,low,,False
mandate_00488,payer_00488,2,2025-02-08,8,5,18,False,Bank F (Tier2),0.668,33,299.0,low,insufficient_funds,False
mandate_00488,payer_00488,3,2025-02-12,12,2,22,False,Bank A (Tier1),0.668,33,499.0,low,technical_decline,True
mandate_00489,payer_00489,1,2026-04-03,3,4,21,True,Bank C (Tier1),0.592,4,499.0,low,,False
mandate_00489,payer_00489,2,2026-04-08,8,2,7,False,Bank A (Tier1),0.592,4,4999.0,high,insufficient_funds,False
mandate_00489,payer_00489,3,2026-04-12,12,6,9,False,Bank H (Tier3),0.592,4,2499.0,high,insufficient_funds,False
mandate_00489,payer_00489,4,2026-04-13,13,0,7,False,Bank G (Tier3),0.592,4,1499.0,medium,technical_decline,False
mandate_00490,payer_00490,1,2025-01-23,23,3,8,False,Bank B (Tier1),0.733,24,4999.0,high,,True
mandate_00491,payer_00491,1,2026-01-13,13,1,16,False,Bank D (Tier2),0.712,31,1499.0,medium,,False
mandate_00491,payer_00491,2,2026-01-15,15,3,12,False,Bank E (Tier2),0.712,31,199.0,low,insufficient_funds,False
mandate_00491,payer_00491,3,2026-01-16,16,4,13,False,Bank B (Tier1),0.712,31,999.0,medium,bank_server_error,True
mandate_00492,payer_00492,1,2026-04-07,7,1,10,False,Bank C (Tier1),0.889,13,2499.0,high,,True
mandate_00493,payer_00493,1,2025-08-22,22,4,21,False,Bank G (Tier3),0.781,10,4999.0,high,,True
mandate_00494,payer_00494,1,2026-04-24,24,4,13,False,Bank H (Tier3),0.162,26,1499.0,medium,,False
mandate_00494,payer_00494,2,2026-04-28,28,1,10,True,Bank D (Tier2),0.162,26,2499.0,high,bank_server_error,False
mandate_00494,payer_00494,3,2026-05-01,1,4,21,True,Bank E (Tier2),0.162,26,499.0,low,insufficient_funds,False
mandate_00494,payer_00494,4,2026-05-04,4,0,9,False,Bank D (Tier2),0.162,26,299.0,low,technical_decline,False
mandate_00495,payer_00495,1,2025-01-29,29,2,17,True,Bank H (Tier3),0.575,4,499.0,low,,True
mandate_00496,payer_00496,1,2026-01-03,3,5,19,True,Bank C (Tier1),0.796,8,4999.0,high,,False
mandate_00496,payer_00496,2,2026-01-06,6,1,8,False,Bank G (Tier3),0.796,8,1499.0,medium,insufficient_funds,True
mandate_00497,payer_00497,1,2026-05-18,18,0,13,False,Bank B (Tier1),0.341,31,4999.0,high,,True
mandate_00498,payer_00498,1,2025-03-16,16,6,18,False,Bank E (Tier2),0.352,16,199.0,low,,True
mandate_00499,payer_00499,1,2025-10-22,22,2,11,False,Bank B (Tier1),0.742,2,2499.0,high,,True
mandate_00500,payer_00500,1,2025-04-24,24,3,22,False,Bank F (Tier2),0.495,33,1499.0,medium,,False
mandate_00500,payer_00500,2,2025-04-27,27,6,14,False,Bank G (Tier3),0.495,33,199.0,low,insufficient_funds,False
mandate_00500,payer_00500,3,2025-04-30,30,2,9,True,Bank D (Tier2),0.495,33,499.0,low,insufficient_funds,True
mandate_00501,payer_00501,1,2025-12-05,5,4,13,False,Bank F (Tier2),0.182,30,999.0,medium,,True
mandate_00502,payer_00502,1,2026-03-04,4,2,13,False,Bank C (Tier1),0.559,11,199.0,low,,True
mandate_00503,payer_00503,1,2025-06-22,22,6,14,False,Bank H (Tier3),0.721,35,199.0,low,,True
mandate_00504,payer_00504,1,2025-11-24,24,0,15,False,Bank G (Tier3),0.862,24,299.0,low,,False
mandate_00504,payer_00504,2,2025-11-29,29,5,6,True,Bank B (Tier1),0.862,24,2499.0,high,account_frozen,True
mandate_00505,payer_00505,1,2025-03-25,25,1,11,False,Bank G (Tier3),0.928,12,199.0,low,,True
mandate_00506,payer_00506,1,2025-05-25,25,6,18,False,Bank F (Tier2),0.497,21,1499.0,medium,,False
mandate_00506,payer_00506,2,2025-05-28,28,2,18,True,Bank B (Tier1),0.497,21,299.0,low,bank_server_error,True
mandate_00507,payer_00507,1,2025-08-11,11,0,20,False,Bank B (Tier1),0.557,13,2499.0,high,,False
mandate_00507,payer_00507,2,2025-08-15,15,4,22,False,Bank E (Tier2),0.557,13,2499.0,high,insufficient_funds,True
mandate_00508,payer_00508,1,2026-05-10,10,6,14,False,Bank D (Tier2),0.283,29,2499.0,high,,False
mandate_00508,payer_00508,2,2026-05-12,12,1,18,False,Bank G (Tier3),0.283,29,2499.0,high,insufficient_funds,False
mandate_00508,payer_00508,3,2026-05-13,13,2,10,False,Bank A (Tier1),0.283,29,1499.0,medium,technical_decline,False
mandate_00508,payer_00508,4,2026-05-18,18,0,20,False,Bank B (Tier1),0.283,29,499.0,low,bank_server_error,False
mandate_00509,payer_00509,1,2025-07-24,24,3,21,False,Bank E (Tier2),0.897,34,1499.0,medium,,False
mandate_00509,payer_00509,2,2025-07-29,29,1,21,True,Bank A (Tier1),0.897,34,2499.0,high,bank_server_error,True
mandate_00510,payer_00510,1,2026-05-30,30,5,8,True,Bank G (Tier3),0.58,14,199.0,low,,False
mandate_00510,payer_00510,2,2026-05-31,31,6,21,True,Bank F (Tier2),0.58,14,999.0,medium,technical_decline,True
mandate_00511,payer_00511,1,2025-12-22,22,0,6,False,Bank D (Tier2),0.487,17,499.0,low,,True
mandate_00512,payer_00512,1,2025-04-14,14,0,6,False,Bank A (Tier1),0.974,3,499.0,low,,True
mandate_00513,payer_00513,1,2025-10-08,8,2,6,False,Bank F (Tier2),0.9,14,2499.0,high,,True
mandate_00514,payer_00514,1,2026-06-01,1,0,21,True,Bank D (Tier2),0.755,32,1499.0,medium,,True
mandate_00515,payer_00515,1,2026-02-10,10,1,10,False,Bank D (Tier2),0.538,8,1499.0,medium,,True
mandate_00516,payer_00516,1,2025-01-24,24,4,11,False,Bank B (Tier1),0.365,35,2499.0,high,,False
mandate_00516,payer_00516,2,2025-01-29,29,2,12,True,Bank B (Tier1),0.365,35,199.0,low,technical_decline,True
mandate_00517,payer_00517,1,2025-12-28,28,6,14,True,Bank D (Tier2),0.704,34,299.0,low,,False
mandate_00517,payer_00517,2,2025-12-30,30,1,15,True,Bank F (Tier2),0.704,34,2499.0,high,technical_decline,False
mandate_00517,payer_00517,3,2026-01-01,1,3,21,True,Bank E (Tier2),0.704,34,1499.0,medium,bank_server_error,True
mandate_00518,payer_00518,1,2025-12-19,19,4,18,False,Bank D (Tier2),0.337,31,4999.0,high,,False
mandate_00518,payer_00518,2,2025-12-24,24,2,10,False,Bank F (Tier2),0.337,31,1499.0,medium,insufficient_funds,True
mandate_00519,payer_00519,1,2025-04-08,8,1,20,False,Bank H (Tier3),0.552,15,2499.0,high,,True
mandate_00520,payer_00520,1,2025-08-11,11,0,22,False,Bank G (Tier3),0.836,34,999.0,medium,,True
mandate_00521,payer_00521,1,2026-06-30,30,1,12,True,Bank A (Tier1),0.919,25,199.0,low,,True
mandate_00522,payer_00522,1,2025-07-26,26,5,7,False,Bank F (Tier2),0.38,9,299.0,low,,True
mandate_00523,payer_00523,1,2025-02-27,27,3,18,False,Bank A (Tier1),0.825,18,999.0,medium,,True
mandate_00524,payer_00524,1,2025-04-10,10,3,11,False,Bank A (Tier1),0.98,32,4999.0,high,,True
mandate_00525,payer_00525,1,2025-08-13,13,2,10,False,Bank G (Tier3),0.567,32,499.0,low,,True
mandate_00526,payer_00526,1,2025-04-20,20,6,14,False,Bank E (Tier2),0.587,16,4999.0,high,,False
mandate_00526,payer_00526,2,2025-04-23,23,2,20,False,Bank A (Tier1),0.587,16,1499.0,medium,insufficient_funds,False
mandate_00526,payer_00526,3,2025-04-26,26,5,11,False,Bank F (Tier2),0.587,16,199.0,low,technical_decline,True
mandate_00527,payer_00527,1,2026-03-10,10,1,11,False,Bank B (Tier1),0.635,28,2499.0,high,,True
mandate_00528,payer_00528,1,2025-06-13,13,4,8,False,Bank H (Tier3),0.184,29,199.0,low,,False
mandate_00528,payer_00528,2,2025-06-15,15,6,14,False,Bank D (Tier2),0.184,29,499.0,low,technical_decline,False
mandate_00528,payer_00528,3,2025-06-18,18,2,13,False,Bank D (Tier2),0.184,29,2499.0,high,technical_decline,True
mandate_00529,payer_00529,1,2025-07-01,1,1,18,True,Bank B (Tier1),0.555,31,2499.0,high,,True
mandate_00530,payer_00530,1,2026-04-30,30,3,10,True,Bank C (Tier1),0.861,5,2499.0,high,,True
mandate_00531,payer_00531,1,2025-06-25,25,2,13,False,Bank A (Tier1),0.525,4,499.0,low,,True
mandate_00532,payer_00532,1,2025-11-17,17,0,14,False,Bank H (Tier3),0.423,27,1499.0,medium,,False
mandate_00532,payer_00532,2,2025-11-20,20,3,21,False,Bank H (Tier3),0.423,27,2499.0,high,bank_server_error,False
mandate_00532,payer_00532,3,2025-11-24,24,0,20,False,Bank H (Tier3),0.423,27,199.0,low,insufficient_funds,True
mandate_00533,payer_00533,1,2026-03-23,23,0,18,False,Bank A (Tier1),0.765,22,999.0,medium,,True
mandate_00534,payer_00534,1,2025-09-20,20,5,11,False,Bank A (Tier1),0.732,32,4999.0,high,,True
mandate_00535,payer_00535,1,2025-09-08,8,0,8,False,Bank E (Tier2),0.857,29,999.0,medium,,False
mandate_00535,payer_00535,2,2025-09-09,9,1,12,False,Bank E (Tier2),0.857,29,1499.0,medium,bank_server_error,False
mandate_00535,payer_00535,3,2025-09-14,14,6,12,False,Bank D (Tier2),0.857,29,2499.0,high,insufficient_funds,True
mandate_00536,payer_00536,1,2025-06-26,26,3,11,False,Bank C (Tier1),0.338,3,499.0,low,,False
mandate_00536,payer_00536,2,2025-06-27,27,4,15,False,Bank G (Tier3),0.338,3,999.0,medium,insufficient_funds,False
mandate_00536,payer_00536,3,2025-07-01,1,1,21,True,Bank A (Tier1),0.338,3,4999.0,high,bank_server_error,True
mandate_00537,payer_00537,1,2025-11-22,22,5,7,False,Bank C (Tier1),0.669,1,499.0,low,,True
mandate_00538,payer_00538,1,2025-07-20,20,6,19,False,Bank D (Tier2),0.798,23,1499.0,medium,,True
mandate_00539,payer_00539,1,2025-09-06,6,5,21,False,Bank G (Tier3),0.573,25,1499.0,medium,,True
mandate_00540,payer_00540,1,2025-06-09,9,0,21,False,Bank D (Tier2),0.391,35,4999.0,high,,False
mandate_00540,payer_00540,2,2025-06-11,11,2,11,False,Bank F (Tier2),0.391,35,1499.0,medium,bank_server_error,False
